App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
Eat Right Diet (by Dt Shreya's Family Diet Clinic),13,,0,12000000,10,0.0,0,Health & Fitness,2018-08-07,
DT Practice,4,,6,5700000,500,0.0,0,Business,2017-10-06,
Dt. Jyothi Srinivas,13,5.0,18,13000000,100,0.0,0,Health & Fitness,2018-02-06,
DT future1 cam,25,1.0,1,24000000,50,0.0,0,Tools,2018-03-27,
DT Freight,27,,0,54000000,1,0.0,0,Productivity,2017-11-29,
Johor DT Lock Screen,26,,13,3900000,1000,0.0,0,Personalization,2018-01-17,
Wheelie Challenge,17,4.6,137338,51000000,5000000,0.0,0,Racing,2018-07-13,
DT NO.I,13,2.4,44,49000000,1000,0.0,0,Health & Fitness,2018-08-01,
DT Technologies,21,,0,1300000,10,0.0,0,Shopping,2018-06-07,
DTPay,21,4.5,18,994000,1000,0.0,0,Shopping,2018-07-11,
"""i DT"" Fútbol. Todos Somos Técnicos.",23,,27,3600000,500,0.0,0,Sports,2017-10-07,
MasterDT,23,,24,4100000,100,0.0,0,Sports,2018-06-30,
Top Soccer Manager,23,4.4,199739,66000000,10000000,0.0,0,Sports,2018-08-06,
The Secret Daily Teachings,16,4.3,206,32000000,1000,4.99,0,Lifestyle,2018-02-11,
Spring flowers theme couleurs d t space,0,5.0,1,2900000,100,0.0,0,Art & Design,2018-04-18,
Soccer Board Tactics,23,4.1,6231,8900000,100000,0.0,0,Sports,2018-02-09,
Dirt Trackin Sprint Cars,17,3.8,499,47000000,10000,3.99,0,Racing,2018-05-10,
senior easy phone,26,3.9,168,2100000,50000,0.0,1,Personalization,2015-03-27,
dt.se,31,3.1,124,12000000,10000,0.0,0,News & Magazines,2018-06-29,
WhatsVPN - Unlimited Free VPN,25,4.7,24985,7800000,500000,0.0,0,Tools,2018-07-27,
Cache Cleaner-DU Speed Booster (booster & cleaner),25,4.5,12759815,15000000,100000000,0.0,0,Tools,2018-07-25,
du app,16,3.5,7578,25000000,1000000,0.0,0,Lifestyle,2018-07-24,
DU Battery Saver - Battery Charger & Battery Life,25,4.5,13479633,14000000,100000000,0.0,0,Tools,2018-06-05,
DU Antivirus Security - Applock & Privacy Guard,25,4.6,436615,10000000,10000000,0.0,0,Tools,2018-06-05,
DU Cleaner – Memory cleaner & clean phone cache,25,4.5,465831,8900000,10000000,0.0,0,Tools,2018-07-23,
DU Launcher - Boost Your Phone,26,4.5,67707,4800000,1000000,0.0,0,Personalization,2016-02-07,
DU Security,25,4.4,4847,3200000,100000,0.0,0,Tools,2016-06-29,
DU Browser—Browse fast & fun,6,4.3,1133539,4700000,10000000,0.0,0,Communication,2016-04-01,
DU Browser Mini(Small&Fast),25,4.2,20941,2000000,1000000,0.0,0,Tools,2016-12-23,
Caller ID & Call Block - DU Caller,6,4.6,93930,14000000,5000000,0.0,0,Communication,2018-08-01,
Lock Screen - DU Locker & Lock screen wallpaper,25,4.5,5174,4700000,100000,0.0,0,Tools,2018-04-26,
du View,18,3.8,935,22000000,50000,0.0,1,Entertainment,2018-03-26,
DU Emoji Keyboard（Simeji）,25,4.3,19234,14000000,500000,0.0,0,Tools,2017-02-23,
"DU GIF Maker: GIF Maker, Video to GIF & GIF Editor",22,4.6,7605,4300000,500000,0.0,0,Photography,2018-04-10,
Upgrade for Android DU Master,25,3.6,12993,5200000,1000000,0.0,0,Tools,2017-01-09,
Modern: DU Launcher Theme,26,4.2,868,309000,50000,0.0,0,Personalization,2015-10-15,
Weather Forecast Pro,29,4.7,14051,8700000,100000,3.99,0,Weather,2018-08-04,
Night: DU Launcher Theme,26,4.3,1419,485000,50000,0.0,0,Personalization,2015-10-15,
DU Collage Maker - Photo Collage & Grid & Layout,22,4.7,4595,2500000,100000,0.0,0,Photography,2017-09-04,
Du Chinese – Mandarin Lessons,18,4.8,3390,9200000,100000,0.0,0,Education,2017-10-03,
Portes du Soleil,23,3.1,500,39000000,50000,0.0,0,Sports,2018-02-16,
Sword of Chaos - Lame du Chaos,17,4.5,23599,96000000,100000,0.0,1,Action,2018-06-01,
Bible du Semeur-BDS (French),3,4.5,313,6900000,50000,0.0,0,Books & Reference,2018-08-04,
La citadelle du musulman,3,4.5,314,9800000,50000,0.0,0,Books & Reference,2016-03-17,
Voyance du pyromancien,18,,22,16000000,5000,0.0,0,Entertainment,2018-07-13,
Clean My Android,27,4.7,101163,6200000,5000000,0.0,0,Productivity,2018-07-31,
Citation du Jour - Motivation,18,4.1,321,914000,100000,0.0,0,Education,2015-02-14,
La Poupée du Voyant,18,4.4,265,8200000,50000,0.0,0,Entertainment,2017-01-06,
APUS Booster - Space Cleaner & Booster,27,4.6,1048766,13000000,10000000,0.0,0,Productivity,2018-08-03,
Officiel du SCRABBLE LAROUSSE,3,3.4,116,48000000,5000,4.6,0,Books & Reference,2016-10-13,
Proverbes du monde,18,,38,2800000,10000,0.0,0,Entertainment,2018-03-12,
iSmart DV,30,3.6,5692,31000000,1000000,0.0,0,Video Players & Editors,2018-07-27,
dv Prompter,30,3.7,321,1300000,50000,0.0,0,Video Players & Editors,2017-03-14,
Sports DV,16,2.1,86,29000000,10000,0.0,0,Lifestyle,2018-07-17,
Live DV,22,2.0,16,17000000,1000,0.0,0,Photography,2018-05-09,
Mini DV,1,3.5,12,19000000,5000,0.0,0,Auto & Vehicles,2018-05-29,
DV-2019 Results,18,4.3,158,2600000,10000,0.0,0,Entertainment,2018-06-14,
AKASO DV,25,2.4,99,71000000,10000,0.0,0,Tools,2018-07-26,
DV-LOTTERY 2019 REGISTRATION,18,4.5,97,2600000,10000,0.0,0,Entertainment,2018-01-20,
Selfie DV,25,2.8,29,14000000,1000,0.0,0,Tools,2017-04-24,
DV-4036 by Somikon,22,,17,44000000,1000,0.0,0,Photography,2017-01-19,
DV 2019 Entry Guide,3,4.5,92,5100000,10000,0.0,0,Books & Reference,2017-10-18,
Touch DV,22,,1,11000000,50,0.0,0,Photography,2017-07-07,
Porch DV,14,2.8,5,13000000,1000,0.0,0,House & Home,2018-06-02,
DV 2019 - EDV Photo & Form,3,3.9,314,2600000,50000,0.0,0,Books & Reference,2016-10-24,
SDV Cam,25,3.2,67,65000000,10000,0.0,0,Tools,2017-06-02,
XDV,22,3.1,6827,8700000,1000000,0.0,0,Photography,2018-04-20,
WiFi Action Camera,23,2.4,551,903000,100000,0.0,0,Sports,2014-03-13,
DV Car Service,32,4.6,10,25000000,100,0.0,0,Maps & Navigation,2017-08-09,
DV Lottery Photo,30,2.9,23,4000000,5000,0.0,0,Video Players & Editors,2016-12-16,
DV Lottery Photo Tool,22,4.0,223,1700000,50000,0.0,0,Photography,2017-10-28,
iCam - Webcam Video Streaming,25,3.7,770,2400000,10000,4.99,0,Tools,2016-10-07,
DV KING 4K,22,2.3,3,8500000,100,0.0,0,Photography,2018-07-17,
Wifi Action Camera,22,2.9,118,26000000,50000,0.0,0,Photography,2018-07-24,
US DV Lottery 2020 Apply,24,4.6,41,2000000,10000,0.0,0,Travel & Local,2018-01-14,
DV-2019 PHOTO TOOL,18,4.3,21,2500000,1000,0.0,0,Entertainment,2018-01-20,
DV ASSIST,18,5.0,1,18000000,100,0.0,0,Education,2018-08-02,
4K Ultra Camera,22,4.2,382,2900000,100000,0.0,0,Photography,2018-07-30,
DV Lottery Simulator,18,4.6,13,1300000,1000,0.0,0,Entertainment,2016-10-20,
U.S.A DV Lottery Process,18,4.5,8,1700000,1000,0.0,0,Education,2017-03-12,
DV Statistics,20,4.2,6,2700000,100,0.0,0,Social,2015-10-08,
DV 2018 Winners Guide,3,4.8,11,608000,1000,0.0,0,Books & Reference,2017-07-23,
MelifeCam-M,30,3.5,81,22000000,10000,0.0,0,Video Players & Editors,2016-07-21,
DV-2019 UK/British,18,4.6,166,4200000,5000,0.0,0,Entertainment,2018-03-11,
GoPlus Cam,30,3.5,3484,41000000,500000,0.0,0,Video Players & Editors,2017-12-18,
GoAction,30,3.6,1522,65000000,100000,0.0,0,Video Players & Editors,2018-07-17,
DV Portfolio,25,,0,16000000,50,0.0,0,Tools,2017-10-23,
DV Youth,16,5.0,5,15000000,100,0.0,0,Lifestyle,2016-04-25,
DV KING,22,3.0,2,9300000,100,0.0,0,Photography,2017-09-19,
DV - Digito Verificador,25,,2,4200000,500,0.0,0,Tools,2017-03-02,
DV Web Design Tips,27,,1,5100000,10,0.0,1,Productivity,2017-10-26,
DENVER ACTION CAM 3,22,2.9,66,8900000,10000,0.0,0,Photography,2016-11-16,
4K VIDEO PLAYER ULTRA HD,30,3.7,20,24000000,5000,0.0,0,Video Players & Editors,2017-05-01,
US DV Lottery 2019,24,4.6,14,4000000,1000,0.0,0,Travel & Local,2018-04-12,
Hotel Insanity,17,4.2,3816,31000000,100000,0.0,1,Arcade,2016-07-07,
SportCAM,25,3.2,427,9500000,100000,0.0,0,Tools,2018-05-04,
SportLook,22,2.5,1283,8200000,100000,0.0,0,Photography,2018-06-21,
DW - Breaking World News,31,4.4,17671,17000000,1000000,0.0,2,News & Magazines,2018-08-06,
"DW Learn German - A1, A2, B1 and placement test",18,4.3,902,1800000,100000,0.0,0,Education,2017-09-28,
DW Spectrum™ IPVMS Mobile,4,4.0,44,30000000,10000,0.0,0,Business,2018-06-19,
DW Amharic by AudioNow Digital,31,4.5,322,31000000,10000,0.0,0,News & Magazines,2018-06-26,
DW VMAX,25,3.4,843,8500000,100000,0.0,0,Tools,2017-05-04,
News: DW Español,31,4.3,25,6300000,1000,0.0,0,News & Magazines,2018-04-26,
DW Contacts & Phone & Dialer,6,4.3,21186,10000000,1000000,0.0,0,Communication,2018-08-04,
DW,31,,0,4800000,10000,0.0,2,News & Magazines,2018-07-13,
DW Arabic By dw-arab.com,31,4.3,386,6000000,50000,0.0,0,News & Magazines,2017-10-27,
DW Espanol,31,,0,5800000,100,0.0,0,News & Magazines,2018-06-05,
News :DW Bangali,31,,1,6300000,10,0.0,0,News & Magazines,2018-07-02,
Learn German: Die Bienenretter,18,4.0,25,79000000,5000,0.0,0,Educational,2017-07-26,Education
News: DW Hausa,31,4.9,9,6300000,1000,0.0,0,News & Magazines,2018-04-26,
DW Spectrum™ IP VMS,4,3.4,102,2400000,10000,0.0,0,Business,2016-04-14,
DW Audio,18,4.9,38,5000000,1000,0.0,0,Education,2017-06-16,
DW Contacts widget,25,4.3,56,2000000,1000,0.99,0,Tools,2014-06-05,
DW فارسی By dw-arab.com,31,4.7,11,4400000,1000,0.0,0,News & Magazines,2017-03-26,
German Listening,18,4.8,18298,8000000,500000,0.0,0,Education,2018-07-23,
DW Event,10,4.3,9,39000000,1000,0.0,0,Events,2018-05-29,
DW Witness,4,4.0,6,3500000,500,0.0,0,Business,2018-05-14,
Fahrschule DW,18,,5,3900000,1000,0.0,0,Education,2016-04-19,
Downvids Helper - One touch DW,30,3.5,197,9800000,10000,0.0,0,Video Players & Editors,2017-02-05,
DW Tech Tools,4,,1,5900000,100,0.0,0,Business,2018-07-24,
DW Security,4,5.0,6,15000000,100,0.0,0,Business,2018-07-25,
News: RFI Hausa,31,4.7,10,6300000,1000,0.0,0,News & Magazines,2018-04-28,
ZAK DW,4,,0,3000000,10,0.0,1,Business,2015-11-13,
DW Contacts Wear,25,4.2,37,2200000,5000,0.0,0,Tools,2015-03-09,
Hausa Radio,31,4.4,3375,4200000,100000,0.0,0,News & Magazines,2018-07-31,
Digi Dex for DW Next Order @PS4,25,4.2,155,16000000,10000,0.0,0,Tools,2018-02-24,
DW Timer,25,5.0,9,1500000,100,0.0,0,Tools,2017-04-05,
RETRO Shocked DW-6000,26,5.0,13,500000,100,1.49,0,Personalization,2017-04-04,
VMAX IP Plus Mobile Client,4,2.0,9,3400000,1000,0.0,0,Business,2017-06-09,
Rose Gold DW Watch Theme,26,,1,3300000,100,0.0,0,Personalization,2018-07-25,
DW Maps,24,3.7,35,13000000,10000,0.0,0,Travel & Local,2017-06-06,
DW Uninstall Applications,25,,0,2500000,10,0.0,0,Tools,2017-02-05,
Bodyworks DW,13,,0,10000000,10,0.0,0,Health & Fitness,2018-07-09,
DW Cleaner,25,,7,3000000,500,0.0,0,Tools,2018-08-05,
DW Missed call cleaner patch,25,3.9,65,54000,5000,0.0,0,Tools,2014-11-27,
Swahili Radio,31,4.5,171,4800000,10000,0.0,0,News & Magazines,2018-05-30,
Black Classic DW Watch Theme,26,,1,2900000,100,0.0,0,Personalization,2018-07-25,
White Classic Petite Watch Theme for DW,16,,2,3000000,500,0.0,0,Lifestyle,2018-07-24,
D.W Bien Être,13,,0,40000000,10,0.0,0,Health & Fitness,2016-04-06,
DX,21,3.1,6697,11000000,500000,0.0,0,Shopping,2018-02-01,
Direct Express®,11,4.5,6156,6600000,500000,0.0,0,Finance,2017-05-09,
Retro City Rampage DX,17,4.7,416,16000000,10000,2.99,1,Action,2017-01-12,
PORTABLE SOCCER DX,23,4.4,552,1600000,5000,1.0,0,Sports,2018-06-19,
Across Age DX,18,3.8,5964,48000000,500000,0.0,1,Role Playing,2015-01-09,
ZOOKEEPER DX TouchEdition,18,4.2,3195,4600000,100000,0.99,0,Puzzle,2015-11-26,
Ham DX Cluster & Spots Finder,6,4.5,115,2800000,5000,0.0,0,Communication,2016-07-15,
DX Alerts,16,4.5,22,23000000,1000,0.0,0,Lifestyle,2016-07-19,
Piczle Lines DX,18,4.6,281,26000000,5000,0.0,0,Puzzle,2018-04-15,
PORTABLE SOCCER DX Lite,23,4.2,15068,2500000,1000000,0.0,0,Sports,2018-06-19,
DX Spots Free,25,4.5,46,24000000,1000,0.0,0,Tools,2018-05-18,
3DAnimeGirl DX DreamPortrait KAWAII Girl DressUp,18,4.2,449,56000000,10000,0.0,1,Casual,2018-02-16,
Bubble Shooter DX,18,4.2,636,4000000,100000,0.0,0,Casual,2018-06-21,
DX Alert,25,4.1,27,2500000,1000,0.0,0,Tools,2016-04-28,
Age of Procreation DX,18,4.3,1894,40000000,100000,0.0,3,Simulation,2016-04-22,
Chronolink DX,18,5.0,7,73000000,10,0.99,0,Puzzle,2017-07-06,
DX Simulation for OOO Dx Belt,18,4.6,67,31000000,10000,0.0,0,Simulation,2018-08-04,
Tricky Bike Stunt Rider DX,18,4.4,16,45000000,500,0.0,0,Simulation,2018-07-29,Education
DX Gashacon Sword for Ex-Aid Henshin,18,,17,42000000,1000,0.0,0,Simulation,2018-07-14,
DX Simulation Belt for Build henshin,18,4.5,182,39000000,10000,0.0,0,Simulation,2018-07-11,
Active Soccer 2 DX,23,3.6,28,48000000,500,2.99,0,Sports,2017-03-28,
DX Simulation for Kabuto Henshin Belt 2018,18,4.6,14,7200000,5000,0.0,0,Simulation,2018-08-06,
DX Simulation for Decade Henshin Belt 2018,18,,23,10000000,5000,0.0,0,Simulation,2018-08-06,
Elemental Galaxy Dx - Match3,18,4.0,127,14000000,10000,0.0,0,Puzzle,2014-03-11,
DX Simulation for Double Dx Henshin Belt 2018,18,4.6,33,11000000,5000,0.0,0,Simulation,2018-08-06,
Mircules DX Cluster Lite,6,4.5,51,21000000,5000,0.0,0,Communication,2016-05-10,
DX Simulation Belt for Decade henshin,18,4.5,64,32000000,5000,0.0,0,Simulation,2018-07-27,
Chronolink DX Lite,18,,2,47000000,10,0.0,0,Puzzle,2017-10-09,
Bubble Shooter DX AdFree,18,,1,2100000,50,2.99,0,Casual,2016-05-31,
Human Dx,19,4.8,6,16000000,500,0.0,0,Medical,2018-08-04,
Santa's Monster Shootout DX,17,5.0,4,33000000,50,1.99,1,Action,2013-08-15,
DX Glow - Clock Widget,26,4.4,5,3400000,50,0.99,0,Personalization,2015-03-20,
iCluster - The DX-Cluster database,6,,0,17000000,10,0.99,0,Communication,2018-07-26,
MBU DX Cluster,25,4.0,5,1600000,500,0.0,0,Tools,2015-06-16,
Dress Up RagazzA13 DX,18,3.5,13,42000000,100,0.99,0,Simulation,2016-09-16,
Cloud DX Connected Health,13,5.0,6,11000000,100,0.0,0,Health & Fitness,2017-07-19,
DX Simulation for X-aid Dx Belt,18,4.0,35,48000000,5000,0.0,0,Simulation,2018-08-04,
Unstoppaball DX,18,4.2,5,40000000,50,1.49,0,Puzzle,2014-05-20,
Sokoban Land DX,18,3.9,46,20000000,10000,2.99,0,Puzzle,2018-01-29,
Multiple Sclerosis Dx & Mgmt.,19,4.5,131,60000000,10000,0.0,0,Medical,2017-09-25,
Dx Ludo,18,3.6,215,2600000,50000,0.0,0,Puzzle,2011-04-18,
My Dy Dice - 3D Dice Roller,16,4.2,9,22000000,100,0.0,0,Lifestyle,2016-09-20,
Dy So Exam,18,3.0,6,3200000,1000,0.0,0,Education,2017-07-03,
Dr. D. Y. Patil Vidyapeeth GBS,18,4.0,3,5300000,100,0.0,0,Education,2017-02-14,
edp re:dy smarthome,25,3.4,30,22000000,5000,0.0,0,Tools,2017-06-07,
KPS CHAUHAN DY/DX,18,4.9,37,10000000,100,0.0,0,Education,2018-07-28,
DY Fitness,13,,0,43000000,10,0.0,0,Health & Fitness,2018-08-06,
dy n fly,16,,1,4800000,50,0.0,0,Lifestyle,2018-03-05,
Cnady Selfie : You Can Dy Snap Camera,26,,8,20000000,1000,0.0,0,Personalization,2018-01-06,
junainfo.dy.fi,24,,8,1900000,100,0.0,0,Travel & Local,2015-10-21,
DY TECHNICAL GYAN,4,4.0,2,3300000,10,0.0,0,Business,2018-01-17,
JONACK (D Story Teller),18,4.4,152,1200000,10000,0.0,0,Entertainment,2015-11-28,
American Sniper City Fight Shooting Assassin,17,4.1,395,54000000,50000,0.0,1,Action,2017-11-24,
Guardians of Ancora,18,4.4,969,26000000,50000,0.0,0,Educational,2018-07-20,Action & Adventure
Displaying You VR,22,,1,67000000,50,0.0,0,Photography,2016-10-19,
Cute Dolphin Keyboard,26,4.5,237,6400000,10000,0.0,0,Personalization,2018-07-30,
Truck Transport Raw Material,18,4.2,632,50000000,100000,0.0,0,Simulation,2018-07-20,
Hidden Camera Detector,25,3.9,167,2500000,10000,0.0,0,Tools,2017-11-08,
DYPhyzio-Physiology Forum,18,,4,1300000,100,0.0,0,Education,2017-08-22,
Street Skater 3D,17,3.6,120852,21000000,10000000,0.0,1,Action,2017-10-24,
DYPSOET,18,5.0,8,7400000,50,0.0,0,Education,2018-08-07,
Triceratops - Dino Robot,18,4.4,3032,30000000,1000000,0.0,0,Casual,2017-12-18,
Differential Equations Steps,18,3.6,1185,3900000,100000,0.0,0,Education,2017-04-11,
Dz Dinars Numbers to letters,27,4.7,2807,9800000,100000,0.0,0,Productivity,2016-12-15,
dz NEWS Algerie,31,4.2,2318,4500000,100000,0.0,0,News & Magazines,2014-12-13,
Siyaha Dz,24,4.5,289,9800000,10000,0.0,0,Travel & Local,2018-03-13,
CCP DZ : Fill out a check | Number in letters DZD,11,4.7,642,3200000,10000,0.0,0,Finance,2018-04-27,
DZ Puzzle,18,,14,47000000,10,0.99,0,Puzzle,2017-04-22,
DZ Mobile Market,21,,59,6000000,10000,0.0,0,Shopping,2018-02-01,
3G DZ Configuration,6,4.3,488,2500000,50000,0.0,0,Communication,2015-11-19,
3G/4G Config Dz,25,4.2,2058,2300000,100000,0.0,0,Tools,2017-05-15,
amm dz,11,,0,14000000,1,5.99,0,Finance,2018-07-08,
IRIS : Customer Service - DZ Algeria,24,4.7,57,7000000,1000,0.0,0,Travel & Local,2018-03-10,
Numbers Into Words,27,4.4,457,562000,50000,0.0,0,Productivity,2014-05-06,
Dz kayas,11,,0,14000000,1,28.99,0,Finance,2018-07-12,
Météo Algérie DZ,29,4.1,1238,4700000,100000,0.0,0,Weather,2014-12-17,
DZ Popup Video Player,30,4.5,83,4500000,5000,0.0,0,Video Players & Editors,2018-05-16,
DZ PROMOS - Promotions & Sale Alerts in Algeria,21,4.1,331,10000000,50000,0.0,0,Shopping,2017-08-10,
JNews DZ - Algerian Newspapers,31,4.0,146,3000000,10000,0.0,0,News & Magazines,2016-07-16,
DZ-JOKER,17,,6,18000000,100,0.0,0,Arcade,2017-05-04,
Super ball DZ,17,,24,32000000,1000,0.0,1,Action,2017-09-21,
Ouedkniss,21,4.3,10355,847000,1000000,0.0,1,Shopping,2018-06-19,
Files To SD Card Pro,25,4.2,994,2800000,100000,0.0,0,Tools,2018-05-18,
News Dz,20,,3,9900000,10,0.0,0,Social,2017-07-19,
My Ooredoo Algeria,25,4.2,3606,17000000,100000,0.0,0,Tools,2018-06-24,
Currency Exchange DZ,11,,4,2500000,1000,0.0,0,Finance,2016-11-10,
PHARMAGUIDE (DZ),13,4.1,131,3400000,5000,0.0,0,Health & Fitness,2016-04-01,
لعبة تقدر تربح DZ,18,4.2,238,6800000,10000,0.0,0,Education,2016-11-18,
DEM DZ,13,,2,957000,100,0.0,1,Health & Fitness,2017-11-13,
chat dz,6,5.0,8,29000000,100,0.0,1,Communication,2018-03-14,
Devise Dz,11,4.0,26,3600000,1000,0.0,0,Finance,2017-05-29,
Ludo Dz,17,4.5,17,28000000,500,0.0,0,Board,2017-08-27,
ONEC DZ,18,,40,3100000,1000,0.0,0,Education,2018-06-13,
Agent HQ for The Division,18,4.1,1060,2500000,100000,0.0,0,Entertainment,2018-02-17,
DZ Urgences,18,,16,1600000,500,0.0,0,Education,2016-12-21,
infirmiers,19,4.7,125,23000000,10000,0.0,0,Medical,2018-06-07,
DZ sim,25,4.4,417,15000000,10000,0.0,0,Tools,2018-04-26,
Tuberculose Dz,19,4.9,26,6100000,1000,0.0,0,Medical,2016-11-06,
DZ Fly Algérie Horaire Vols,24,3.6,114,10000000,10000,0.0,0,Travel & Local,2016-10-31,
3G to 4G Converter - Simulator,25,4.2,268,2400000,10000,0.0,0,Tools,2018-02-21,
dekoreko-dz,21,,16,4600000,500,0.0,0,Shopping,2018-03-03,
ChangeDA - Cours du DZD sur le marché parallèle,11,4.4,188,3300000,10000,0.0,0,Finance,2018-07-28,
dz press,31,,30,10000000,1000,0.0,0,News & Magazines,2015-07-30,
Tunisian Dinar: Exchange rate,11,4.5,625,3800000,10000,0.0,0,Finance,2018-03-30,
love sms good morning,6,4.2,10,3100000,5000,0.0,0,Communication,2016-04-28,
Dz Camera,25,,1,33000000,10,0.0,0,Tools,2017-11-19,
quran-DZ,20,,0,6200000,10,0.0,1,Social,2018-06-13,
DZ Blagues,18,4.2,580,2100000,10000,0.0,0,Entertainment,2012-12-19,
DZ Register,27,,0,18000000,1,0.0,0,Productivity,2018-07-31,
EA SPORTS UFC®,23,4.5,2371338,37000000,50000000,0.0,1,Sports,2017-07-24,
NBA LIVE Mobile Basketball,23,4.4,1690802,58000000,50000000,0.0,0,Sports,2018-05-21,
Need for Speed™ No Limits,17,4.4,3344300,22000000,50000000,0.0,2,Racing,2018-07-24,
Real Racing 3,18,4.5,354454,71000000,10000000,0.0,0,Racing,2018-07-02,Action & Adventure
EA SPORTS™ FIFA 18 Companion,23,3.9,282727,63000000,10000000,0.0,0,Sports,2017-12-07,
The Simpsons™: Tapped Out,18,4.3,636995,49000000,10000000,0.0,1,Casual,2018-07-31,
Plants vs. Zombies™ 2,18,4.4,567632,15000000,10000000,0.0,2,Casual,2018-06-12,
Star Wars™: Galaxy of Heroes,18,4.5,1461698,67000000,10000000,0.0,2,Role Playing,2018-05-21,
Dungeon Keeper,18,4.0,69574,45000000,500000,0.0,2,Strategy,2018-05-24,
Lost Journey (Dreamsky),17,4.5,32344,29000000,1000000,0.99,0,Adventure,2016-10-21,
TETRIS,18,4.0,199808,57000000,10000000,0.0,0,Puzzle,2018-06-14,
NBA JAM by EA SPORTS™,18,4.3,56444,43000000,500000,4.99,0,Sports,2017-02-08,Action & Adventure
EA Plus,24,2.5,12,12000000,1000,0.0,0,Travel & Local,2017-11-03,
TETRIS Blitz,18,4.4,201631,96000000,5000000,0.0,0,Puzzle,2018-06-01,
POGO Games,18,3.8,32600,26000000,1000000,0.0,0,Casual,2017-02-22,
SW Battlefront Companion,18,4.4,93870,79000000,1000000,0.0,0,Strategy,2016-02-03,
Bejeweled Blitz,18,4.2,222664,98000000,10000000,0.0,0,Puzzle,2018-08-01,
Peggle Blast,17,4.1,166251,19000000,5000000,0.0,0,Card,2017-12-11,
Heroes of Dragon Age,17,4.2,70389,28000000,1000000,0.0,1,Action,2018-05-09,
SCRABBLE,17,3.9,172281,50000000,5000000,0.0,0,Word,2018-08-01,
Asphalt Xtreme: Rally Racing,17,4.5,567984,39000000,10000000,0.0,0,Racing,2018-07-16,
FIFA 16 Soccer,23,4.1,820577,30000000,10000000,0.0,0,Sports,2017-01-25,
League of Stickman 2018- Ninja Arena PVP(Dreamsky),17,4.4,32496,99000000,1000000,0.99,1,Action,2018-07-03,
Modern Combat 5: eSports FPS,17,4.3,2903386,58000000,100000000,0.0,3,Action,2018-07-24,
Mass Effect: Andromeda APEX HQ,17,3.4,4490,92000000,100000,0.0,2,Action,2017-09-21,
Mirror’s Edge™ Companion,17,3.4,1995,43000000,100000,0.0,0,Action,2016-06-28,
Stickman Legends: Shadow Wars,17,4.4,38419,100000000,1000000,0.99,2,Action,2018-08-03,
MLB Perfect Inning 2018,23,4.2,42767,72000000,1000000,0.0,0,Sports,2018-07-26,
Gear.Club - True Racing,17,4.4,140658,37000000,1000000,0.0,0,Racing,2018-08-01,
Plants vs. Zombies™ Watch Face,18,3.5,33178,3100000,1000000,0.0,0,Casual,2015-02-02,
Real Football,23,4.1,585564,33000000,10000000,0.0,0,Sports,2018-06-01,
Typical EA Game,18,4.6,33,3300000,100,0.0,0,Casual,2017-11-18,
EB Mobile,18,1.7,1172,5600000,10000,0.0,0,Education,2017-10-09,
EB Events,24,3.3,97,16000000,10000,0.0,0,Travel & Local,2016-01-27,
i am EB,22,5.0,1,5400000,10,0.0,1,Photography,2017-02-01,
EB-Link,4,4.8,6,11000000,100,0.0,0,Business,2018-06-07,
Debra Care Conference,4,,0,30000000,50,0.0,0,Business,2018-06-15,
Exchange Bank - EB Mobile,11,4.6,8,31000000,1000,0.0,0,Finance,2018-05-02,
TANGEDCO Mobile App (Official),4,3.3,2915,3300000,500000,0.0,0,Business,2017-11-03,
EB-TV,23,,6,30000000,1000,0.0,0,Sports,2018-05-25,
Free E B Garamond Cool Font,26,4.2,410,6100000,100000,0.0,0,Personalization,2018-04-20,
EB Kit,4,,4,5200000,100,0.0,0,Business,2018-05-15,
Epson iProjection,27,3.5,3930,18000000,1000000,0.0,0,Productivity,2018-03-22,
TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,20,3.7,23,16000000,5000,0.0,0,Social,2018-04-26,
EB Scanner,27,5.0,9,25000000,50,0.0,0,Productivity,2018-02-11,
TNEB Bill Online Payment (Tamil),20,,7,2300000,5000,0.0,1,Social,2018-07-13,
EB Demo for Android,18,,0,13000000,10,0.0,1,Entertainment,2017-05-17,
Mental Hospital:EB 2 Lite,17,4.1,5341,8800000,100000,0.0,1,Action,2014-04-30,
EB Annual Meetings,3,3.5,11,15000000,1000,0.0,0,Books & Reference,2018-04-13,
UP EB Bill Payment & Details,20,5.0,3,2400000,50,0.0,1,Social,2018-07-11,
EB-Banking (ersetzt),11,,24,70000000,1000,0.0,0,Finance,2018-04-18,
Tamilnadu EB Online Payment,11,3.7,155,3900000,100000,0.0,0,Finance,2018-07-30,
Online Kerala EB Bill Pay,11,4.0,37,3900000,5000,0.0,0,Finance,2017-11-16,
EB Remote Deposit,4,,0,9000000,10,0.0,0,Business,2018-05-10,
EB-Chat – For my Events,10,,2,21000000,10,0.0,1,Events,2017-11-16,
বাংলাflix,18,4.2,1111,7300000,100000,0.0,0,Entertainment,2018-06-05,
EB Experience,16,,0,1800000,1,0.0,0,Lifestyle,2017-10-19,
TNEB Quick Pay Easy,11,4.5,28,1400000,10000,0.0,1,Finance,2018-01-29,
TNEB,4,3.8,1777,948000,100000,0.0,0,Business,2014-05-18,
